event_id,game_date,game_datetime_utc,home_team,away_team,home_team_id,away_team_id,neutral_site,home_score_actual,away_score_actual,actual_margin,actual_total,home_won,pred_spread,pred_total,pred_home_score,pred_away_score,primary_confidence,ens_spread,ens_total,ens_confidence,ens_model_agreement,ens_spread_std,market_spread,market_total,home_ml,away_ml,primary_ats_correct,primary_ou_correct,primary_margin_error,primary_wins_game,primary_edge_flagged,primary_edge_ats,ens_ats_correct,ens_ou_correct,ens_margin_error,ens_wins_game,fourfactors_spread,adjefficiency_spread,pythagorean_spread,momentum_spread,situational_spread,cagerankings_spread,regressedeff_spread,m1_spread,m2_spread,m3_spread,m4_spread,m5_spread,m6_spread,m7_spread,spread_line,fourfactors_ats,adjefficiency_ats,pythagorean_ats,momentum_ats,situational_ats,cagerankings_ats,regressedeff_ats,cage_em_diff,barthag_diff,processed_at,predicted_spread,pipeline_run_id,game_id,home_covered_ats,home_score,away_score,pred_spread_source,clv_vs_consensus,clv_vs_open,clv_vs_pinnacle,clv_vs_dk,beat_consensus,beat_pinnacle,clv_direction,home_spread_current,home_spread_open,ats_correct,cover,ou_correct,actual_spread,total_line,predicted_winner,actual_winner,winner_correct,ats_result,ou_result,total_pick,ats_roi,ou_roi,spread_error,total_error,clv_vs_close,beat_closing_line,generated_at
401812417,,2026-02-27 00:00:00+00:00,Wagner Seahawks,New Haven Chargers,2681,2441,0,65.0,62.0,3.0,127.0,1.0,2.02,125.3,61.6,63.7,0.493,-8.6,,,,,-2.5,130.5,,,0.0,1.0,-5.02,0.0,1,0.0,1.0,,5.6,1.0,,,,,,,,,,,,,,,-2.5,,,,,,,,,,2026-03-08T23:53:36.937274-07:00,2.02,,401812417,,,,pred_spread,,4.52,,,,,,,,True,0.0,,3.0,,away,away,True,WIN,NO_LINE,,0.909,0.0,0.98,1.7000000000000028,4.52,True,2026-03-09T15:39:37Z
401812658,,2026-02-27 00:00:00+00:00,Central Connecticut Blue Devils,Mercyhurst Lakers,2115,2385,0,80.0,78.0,2.0,158.0,1.0,2.39,144.1,70.9,73.2,0.51,11.5,,,,,-3.5,138.5,,,1.0,1.0,-4.39,0.0,1,1.0,1.0,,-13.5,0.0,,,,,,,,,,,,,,,-3.5,,,,,,,,,,2026-03-08T23:53:36.936825-07:00,2.39,,401812658,,,,pred_spread,,5.89,,,,,,,,True,1.0,,2.0,,away,away,True,WIN,NO_LINE,,0.909,0.0,0.3900000000000001,13.900000000000006,5.89,True,2026-03-09T15:39:37Z
401828246,,2026-02-27 00:00:00+00:00,Florida Atlantic Owls,Temple Owls,2226,218,0,77.0,73.0,4.0,150.0,1.0,1.07,141.8,70.4,71.4,0.49,-11.7,,,,,-3.5,145.5,,,0.0,0.0,-5.07,0.0,1,0.0,1.0,,7.7,1.0,,,,,,,,,,,,,,,-3.5,,,,,,,,,,2026-03-08T23:53:36.934463-07:00,1.07,,401828246,,,,pred_spread,,4.57,,,,,,,,True,0.0,,4.0,,away,away,True,WIN,NO_LINE,,0.909,0.0,2.9299999999999997,8.199999999999989,4.57,True,2026-03-09T15:39:37Z
401823958,,2026-02-27 00:00:00+00:00,Presbyterian Blue Hose,High Point Panthers,2506,2272,0,73.0,79.0,-6.0,152.0,0.0,6.68,159.9,76.6,83.3,0.521,-4.2,,,,,12.5,151.5,,,1.0,1.0,-0.68,1.0,1,1.0,1.0,,10.2,0.0,,,,,,,,,,,,,,,12.5,,,,,,,,,,2026-03-08T23:53:36.936371-07:00,6.68,,401823958,,,,pred_spread,,-5.82,,,,,,,,True,1.0,,-6.0,,away,home,False,WIN,NO_LINE,,0.909,0.0,12.68,7.900000000000006,-5.82,True,2026-03-09T15:39:37Z
401823959,,2026-02-27 00:00:00+00:00,Gardner-Webb Runnin' Bulldogs,UNC Asheville Bulldogs,2241,2427,0,71.0,77.0,-6.0,148.0,0.0,4.93,138.1,66.6,71.5,0.471,3.5,,,,,12.5,145.5,,,1.0,0.0,1.07,1.0,1,1.0,1.0,,2.5,1.0,,,,,,,,,,,,,,,12.5,,,,,,,,,,2026-03-08T23:53:36.935901-07:00,4.93,,401823959,,,,pred_spread,,-7.57,,,,,,,,True,1.0,,-6.0,,away,home,False,WIN,NO_LINE,,0.909,0.0,10.93,9.900000000000006,-7.57,True,2026-03-09T15:39:37Z
401823960,,2026-02-27 00:00:00+00:00,Radford Highlanders,South Carolina Upstate Spartans,2515,2908,0,71.0,59.0,12.0,130.0,1.0,-3.83,155.7,79.8,75.9,0.524,-2.3,,,,,-7.5,152.5,,,0.0,0.0,-8.17,1.0,0,,0.0,,-9.7,1.0,,,,,,,,,,,,,,,-7.5,,,,,,,,,,2026-03-08T23:53:36.935412-07:00,-3.83,,401823960,,,,pred_spread,,3.67,,,,,,,,True,0.0,,12.0,,home,away,False,WIN,NO_LINE,,0.909,0.0,15.83,25.69999999999999,3.67,True,2026-03-09T15:39:37Z
401823961,,2026-02-27 00:00:00+00:00,Charleston Southern Buccaneers,Winthrop Eagles,2127,2737,0,86.0,84.0,2.0,170.0,1.0,-5.63,165.6,85.6,80.0,0.455,-4.2,,,,,7.5,164.5,,,1.0,1.0,3.63,1.0,1,1.0,1.0,,2.2,1.0,,,,,,,,,,,,,,,7.5,,,,,,,,,,2026-03-08T23:53:36.934932-07:00,-5.63,,401823961,,,,pred_spread,,-13.13,,,,,,,,True,1.0,,2.0,,home,away,False,WIN,NO_LINE,,0.909,0.0,7.63,4.400000000000006,-13.13,True,2026-03-09T15:39:37Z
401812331,,2026-02-27 00:00:00+00:00,Le Moyne Dolphins,Fairleigh Dickinson Knights,2330,161,0,76.0,59.0,17.0,135.0,1.0,0.13,138.0,68.9,69.1,0.501,-4.4,,,,,-5.5,139.5,,,0.0,1.0,-17.13,0.0,1,0.0,0.0,,-12.6,1.0,,,,,,,,,,,,,,,-5.5,,,,,,,,,,2026-03-08T23:53:36.938666-07:00,0.13,,401812331,,,,pred_spread,,5.63,,,,,,,,True,0.0,,17.0,,away,away,True,WIN,NO_LINE,,0.909,0.0,16.87,3.0,5.63,True,2026-03-09T15:39:37Z
401804945,,2026-02-27 00:30:00+00:00,Western Kentucky Hilltoppers,New Mexico State Aggies,98,166,0,93.0,70.0,23.0,163.0,1.0,-1.25,153.7,77.5,76.2,0.409,-5.6,,,,,-4.5,151.5,,,0.0,1.0,-21.75,1.0,1,0.0,1.0,,-17.4,1.0,,,,,,,,,,,,,,,-4.5,,,,,,,,,,2026-03-08T23:53:36.945123-07:00,-1.25,,401804945,,,,pred_spread,,3.25,,,,,,,,True,0.0,,23.0,,home,away,False,WIN,NO_LINE,,0.909,0.0,24.25,9.300000000000011,3.25,True,2026-03-09T15:39:37Z
401804948,,2026-02-27 00:30:00+00:00,Louisiana Tech Bulldogs,Missouri State Bears,2348,2623,0,72.0,70.0,2.0,142.0,1.0,0.69,146.7,73.0,73.7,0.501,-0.7,,,,,-2.5,138.5,,,1.0,1.0,-2.69,0.0,1,1.0,1.0,,-1.3,1.0,,,,,,,,,,,,,,,-2.5,,,,,,,,,,2026-03-08T23:53:36.944203-07:00,0.69,,401804948,,,,pred_spread,,3.19,,,,,,,,True,1.0,,2.0,,away,away,True,WIN,NO_LINE,,0.909,0.0,1.31,4.699999999999989,3.19,True,2026-03-09T15:39:37Z
401804946,,2026-02-27 00:30:00+00:00,Middle Tennessee Blue Raiders,UTEP Miners,2393,2638,0,77.0,67.0,10.0,144.0,1.0,-5.73,148.4,77.1,71.3,0.489,-11.5,,,,,-8.5,139.5,,,0.0,1.0,-4.27,1.0,0,,1.0,,1.5,1.0,,,,,,,,,,,,,,,-8.5,,,,,,,,,,2026-03-08T23:53:36.944674-07:00,-5.73,,401804946,,,,pred_spread,,2.77,,,,,,,,True,0.0,,10.0,,home,away,False,WIN,NO_LINE,,0.909,0.0,15.73,4.400000000000006,2.77,True,2026-03-09T15:39:37Z
401825543,,2026-02-27 01:00:00+00:00,Purdue Boilermakers,Michigan State Spartans,2509,127,0,74.0,76.0,-2.0,150.0,0.0,-10.29,156.3,83.3,73.0,0.451,-15.4,,,,,-6.5,143.5,,,0.0,1.0,12.29,0.0,0,,0.0,,17.4,0.0,,,,,,,,,,,,,,,-6.5,,,,,,,,,,2026-03-08T23:53:36.945590-07:00,-10.29,,401825543,,,,pred_spread,,-3.79,,,,,,,,False,0.0,,-2.0,,home,home,True,LOSS,NO_LINE,,-1.0,0.0,8.29,6.300000000000011,-3.79,False,2026-03-09T15:39:37Z
401818435,,2026-02-27 01:00:00+00:00,Oral Roberts Golden Eagles,Denver Pioneers,198,2172,0,102.0,80.0,22.0,182.0,1.0,8.4,152.7,72.1,80.5,0.41,-2.1,,,,,2.5,156.5,,,0.0,0.0,-30.4,0.0,1,0.0,1.0,,-19.9,1.0,,,,,,,,,,,,,,,2.5,,,,,,,,,,2026-03-08T23:53:36.946501-07:00,8.4,,401818435,,,,pred_spread,,5.9,,,,,,,,True,0.0,,22.0,,away,away,True,WIN,NO_LINE,,0.909,0.0,13.6,29.30000000000001,5.9,False,2026-03-09T15:39:37Z
401818433,,2026-02-27 01:00:00+00:00,Kansas City Roos,South Dakota State Jackrabbits,140,2571,0,59.0,73.0,-14.0,132.0,0.0,12.58,141.5,64.5,77.0,0.532,16.4,,,,,12.5,152.5,,,1.0,1.0,1.42,1.0,0,,1.0,,-2.4,1.0,,,,,,,,,,,,,,,12.5,,,,,,,,,,2026-03-08T23:53:36.946951-07:00,12.58,,401818433,,,,pred_spread,,0.08,,,,,,,,False,1.0,,-14.0,,away,home,False,LOSS,NO_LINE,,-1.0,0.0,26.58,9.5,0.08,False,2026-03-09T15:39:37Z
401809387,,2026-02-27 01:00:00+00:00,Samford Bulldogs,VMI Keydets,2535,2678,0,80.0,61.0,19.0,141.0,1.0,-10.98,150.9,80.9,70.0,0.518,-12.7,,,,,-16.5,154.5,,,0.0,1.0,-8.02,1.0,1,0.0,0.0,,-6.3,1.0,,,,,,,,,,,,,,,-16.5,,,,,,,,,,2026-03-08T23:53:36.947414-07:00,-10.98,,401809387,,,,pred_spread,,5.52,,,,,,,,True,0.0,,19.0,,home,away,False,WIN,NO_LINE,,0.909,0.0,29.98,9.900000000000006,5.52,True,2026-03-09T15:39:37Z
401805206,,2026-02-27 01:00:00+00:00,Utah Valley Wolverines,Tarleton State Texans,3084,2627,0,79.0,72.0,7.0,151.0,1.0,-8.45,133.8,71.1,62.7,0.487,-15.3,,,,,-17.5,141.5,,,1.0,0.0,1.45,1.0,1,1.0,1.0,,8.3,1.0,,,,,,,,,,,,,,,-17.5,,,,,,,,,,2026-03-08T23:53:36.948318-07:00,-8.45,,401805206,,,,pred_spread,,9.05,,,,,,,,True,1.0,,7.0,,home,away,False,WIN,NO_LINE,,0.909,0.0,15.45,17.19999999999999,9.05,True,2026-03-09T15:39:37Z
401829691,,2026-02-27 01:15:00+00:00,Texas Southern Tigers,Alcorn State Braves,2640,2016,0,92.0,87.0,5.0,179.0,1.0,-1.09,149.5,75.3,74.2,0.446,3.2,,,,,-6.5,145.5,,,1.0,1.0,-3.91,1.0,1,1.0,1.0,,-8.2,0.0,,,,,,,,,,,,,,,-6.5,,,,,,,,,,2026-03-08T23:53:36.946038-07:00,-1.09,,401829691,,,,pred_spread,,5.41,,,,,,,,True,1.0,,5.0,,home,away,False,WIN,NO_LINE,,0.909,0.0,6.09,29.5,5.41,True,2026-03-09T15:39:37Z
401806503,,2026-02-27 01:30:00+00:00,Lindenwood Lions,Eastern Illinois Panthers,2815,2197,0,67.0,71.0,-4.0,138.0,0.0,-0.62,140.4,70.5,69.9,0.465,6.8,,,,,-7.5,144.5,,,1.0,1.0,4.62,0.0,1,1.0,1.0,,-2.8,1.0,,,,,,,,,,,,,,,-7.5,,,,,,,,,,2026-03-08T23:53:36.950584-07:00,-0.62,,401806503,,,,pred_spread,,6.88,,,,,,,,True,1.0,,-4.0,,home,home,True,WIN,NO_LINE,,0.909,0.0,3.38,2.4000000000000057,6.88,True,2026-03-09T15:39:37Z
401806506,,2026-02-27 01:30:00+00:00,SIU Edwardsville Cougars,Western Illinois Leathernecks,2565,2710,0,67.0,47.0,20.0,114.0,1.0,-5.31,129.8,67.6,62.2,0.45,-2.8,,,,,-13.5,135.5,,,0.0,1.0,-14.69,1.0,1,0.0,0.0,,-17.2,1.0,,,,,,,,,,,,,,,-13.5,,,,,,,,,,2026-03-08T23:53:36.949677-07:00,-5.31,,401806506,,,,pred_spread,,8.19,,,,,,,,True,0.0,,20.0,,home,away,False,WIN,NO_LINE,,0.909,0.0,25.31,15.800000000000011,8.19,True,2026-03-09T15:39:37Z
401806505,,2026-02-27 01:30:00+00:00,Southeast Missouri State Redhawks,Tennessee State Tigers,2546,2634,0,71.0,79.0,-8.0,150.0,0.0,3.27,152.0,74.4,77.6,0.46,10.7,,,,,-3.5,152.5,,,1.0,1.0,4.73,1.0,1,1.0,1.0,,-2.7,1.0,,,,,,,,,,,,,,,-3.5,,,,,,,,,,2026-03-08T23:53:36.950119-07:00,3.27,,401806505,,,,pred_spread,,6.77,,,,,,,,False,1.0,,-8.0,,away,home,False,LOSS,NO_LINE,,-1.0,0.0,11.27,2.0,6.77,True,2026-03-09T15:39:37Z
401827035,,2026-02-27 01:30:00+00:00,Southern Jaguars,Florida A&M Rattlers,2582,50,0,71.0,82.0,-11.0,153.0,0.0,-11.62,152.3,82.0,70.3,0.509,-5.7,,,,,-8.5,147.5,,,0.0,1.0,22.62,0.0,0,,1.0,,16.7,0.0,,,,,,,,,,,,,,,-8.5,,,,,,,,,,2026-03-08T23:53:36.948771-07:00,-11.62,,401827035,,,,pred_spread,,-3.12,,,,,,,,True,0.0,,-11.0,,home,home,True,WIN,NO_LINE,,0.909,0.0,0.6199999999999992,0.6999999999999886,-3.12,False,2026-03-09T15:39:37Z
401806504,,2026-02-27 01:45:00+00:00,Little Rock Trojans,Morehead State Eagles,2031,2413,0,70.0,76.0,-6.0,146.0,0.0,3.23,143.0,69.9,73.1,0.472,0.5,,,,,-2.5,138.5,,,1.0,1.0,2.77,1.0,1,1.0,1.0,,5.5,1.0,,,,,,,,,,,,,,,-2.5,,,,,,,,,,2026-03-08T23:53:36.947862-07:00,3.23,,401806504,,,,pred_spread,,5.73,,,,,,,,False,1.0,,-6.0,,away,home,False,LOSS,NO_LINE,,-1.0,0.0,9.23,3.0,5.73,False,2026-03-09T15:39:37Z
401808485,,2026-02-27 02:00:00+00:00,Idaho Vandals,Northern Arizona Lumberjacks,70,2464,0,78.0,58.0,20.0,136.0,1.0,-1.78,149.4,75.6,73.8,0.502,-6.0,,,,,-10.5,145.5,,,0.0,0.0,-18.22,1.0,1,0.0,0.0,,-14.0,1.0,,,,,,,,,,,,,,,-10.5,,,,,,,,,,2026-03-08T23:53:36.953778-07:00,-1.78,,401808485,,,,pred_spread,,8.72,,,,,,,,True,0.0,,20.0,,home,away,False,WIN,NO_LINE,,0.909,0.0,21.78,13.400000000000006,8.72,True,2026-03-09T15:39:37Z
401805205,,2026-02-27 02:00:00+00:00,Utah Tech Trailblazers,Abilene Christian Wildcats,3101,2000,0,85.0,81.0,4.0,166.0,1.0,-3.26,137.2,70.2,67.0,0.472,-9.7,,,,,-2.5,139.5,,,1.0,0.0,-0.74,1.0,0,,1.0,,5.7,1.0,,,,,,,,,,,,,,,-2.5,,,,,,,,,,2026-03-08T23:53:36.954692-07:00,-3.26,,401805205,,,,pred_spread,,-0.76,,,,,,,,False,1.0,,4.0,,home,away,False,LOSS,NO_LINE,,-1.0,0.0,7.26,28.80000000000001,-0.76,False,2026-03-09T15:39:37Z
401808468,,2026-02-27 02:00:00+00:00,Eastern Washington Eagles,Northern Colorado Bears,331,2458,0,82.0,72.0,10.0,154.0,1.0,-0.57,161.6,81.1,80.5,0.43,-12.6,,,,,1.5,157.5,,,1.0,0.0,-9.43,1.0,0,,1.0,,2.6,1.0,,,,,,,,,,,,,,,1.5,,,,,,,,,,2026-03-08T23:53:36.954222-07:00,-0.57,,401808468,,,,pred_spread,,-2.07,,,,,,,,False,1.0,,10.0,,home,away,False,LOSS,NO_LINE,,-1.0,0.0,10.57,7.599999999999994,-2.07,True,2026-03-09T15:39:37Z
401804947,,2026-02-27 02:00:00+00:00,Sam Houston Bearkats,Florida International Panthers,2534,2229,0,100.0,67.0,33.0,167.0,1.0,-11.13,154.4,82.8,71.6,0.482,-7.9,,,,,-6.5,161.5,,,1.0,0.0,-21.87,1.0,1,1.0,1.0,,-25.1,1.0,,,,,,,,,,,,,,,-6.5,,,,,,,,,,2026-03-08T23:53:36.955135-07:00,-11.13,,401804947,,,,pred_spread,,-4.63,,,,,,,,False,1.0,,33.0,,home,away,False,LOSS,NO_LINE,,-1.0,0.0,44.13,12.599999999999994,-4.63,False,2026-03-09T15:39:37Z
401808510,,2026-02-27 02:00:00+00:00,Montana Grizzlies,Sacramento State Hornets,149,16,0,81.0,73.0,8.0,154.0,1.0,-0.26,154.3,77.3,77.0,0.389,5.3,,,,,-7.5,162.5,,,0.0,1.0,-7.74,1.0,1,0.0,0.0,,-13.3,0.0,,,,,,,,,,,,,,,-7.5,,,,,,,,,,2026-03-08T23:53:36.953290-07:00,-0.26,,401808510,,,,pred_spread,,7.24,,,,,,,,True,0.0,,8.0,,home,away,False,WIN,NO_LINE,,0.909,0.0,8.26,0.30000000000001137,7.24,True,2026-03-09T15:39:37Z
401806507,,2026-02-27 02:00:00+00:00,UT Martin Skyhawks,Tennessee Tech Golden Eagles,2630,2635,0,64.0,49.0,15.0,113.0,1.0,-1.25,137.3,69.3,68.0,0.466,6.4,,,,,-7.5,133.5,,,0.0,0.0,-13.75,1.0,1,0.0,0.0,,-21.4,0.0,,,,,,,,,,,,,,,-7.5,,,,,,,,,,2026-03-08T23:53:36.949212-07:00,-1.25,,401806507,,,,pred_spread,,6.25,,,,,,,,True,0.0,,15.0,,home,away,False,WIN,NO_LINE,,0.909,0.0,16.25,24.30000000000001,6.25,True,2026-03-09T15:39:37Z
401809137,,2026-02-27 02:00:00+00:00,UC Davis Aggies,Hawai'i Rainbow Warriors,302,62,0,73.0,77.0,-4.0,150.0,0.0,-1.16,150.9,76.0,74.9,0.509,-5.7,,,,,1.5,147.5,,,0.0,1.0,5.16,0.0,0,,0.0,,9.7,0.0,,,,,,,,,,,,,,,1.5,,,,,,,,,,2026-03-08T23:53:36.952400-07:00,-1.16,,401809137,,,,pred_spread,,-2.66,,,,,,,,True,0.0,,-4.0,,home,home,True,WIN,NO_LINE,,0.909,0.0,2.84,0.9000000000000057,-2.66,True,2026-03-09T15:39:37Z
401818432,,2026-02-27 02:00:00+00:00,St. Thomas-Minnesota Tommies,North Dakota State Bison,2900,2449,0,84.0,62.0,22.0,146.0,1.0,-8.75,170.5,89.6,80.9,0.53,19.2,,,,,-3.5,155.5,,,1.0,0.0,-13.25,1.0,1,1.0,0.0,,-41.2,0.0,,,,,,,,,,,,,,,-3.5,,,,,,,,,,2026-03-08T23:53:36.951940-07:00,-8.75,,401818432,,,,pred_spread,,-5.25,,,,,,,,False,1.0,,22.0,,home,away,False,LOSS,NO_LINE,,-1.0,0.0,30.75,24.5,-5.25,False,2026-03-09T15:39:37Z
401826049,,2026-02-27 02:00:00+00:00,UC Santa Barbara Gauchos,UC Riverside Highlanders,2540,27,0,70.0,59.0,11.0,129.0,1.0,-2.64,154.2,78.4,75.8,0.423,-6.7,,,,,-10.5,145.5,,,0.0,0.0,-8.36,1.0,1,0.0,0.0,,-4.3,1.0,,,,,,,,,,,,,,,-10.5,,,,,,,,,,2026-03-08T23:53:36.951492-07:00,-2.64,,401826049,,,,pred_spread,,7.86,,,,,,,,True,0.0,,11.0,,home,away,False,WIN,NO_LINE,,0.909,0.0,13.64,25.19999999999999,7.86,True,2026-03-09T15:39:37Z
401828249,,2026-02-27 02:00:00+00:00,Memphis Tigers,Wichita State Shockers,235,2724,0,82.0,88.0,-6.0,170.0,0.0,-3.62,148.4,76.0,72.4,0.464,5.6,,,,,-1.5,148.5,,,0.0,0.0,9.62,0.0,0,,1.0,,0.4,1.0,,,,,,,,,,,,,,,-1.5,,,,,,,,,,2026-03-08T23:53:36.951030-07:00,-3.62,,401828249,,,,pred_spread,,-2.12,,,,,,,,True,0.0,,-6.0,,home,home,True,WIN,NO_LINE,,0.909,0.0,2.38,21.599999999999994,-2.12,False,2026-03-09T15:39:37Z
401808520,,2026-02-27 02:00:00+00:00,Montana State Bobcats,Portland State Vikings,147,2502,0,84.0,69.0,15.0,153.0,1.0,-2.23,145.4,73.8,71.6,0.494,-1.1,,,,,-2.5,140.5,,,0.0,1.0,-12.77,1.0,0,,0.0,,-13.9,1.0,,,,,,,,,,,,,,,-2.5,,,,,,,,,,2026-03-08T23:53:36.952846-07:00,-2.23,,401808520,,,,pred_spread,,0.27,,,,,,,,True,0.0,,15.0,,home,away,False,WIN,NO_LINE,,0.909,0.0,17.23,7.599999999999994,0.27,True,2026-03-09T15:39:37Z
401827080,,2026-02-27 02:30:00+00:00,Prairie View A&M Panthers,Jackson State Tigers,2504,2296,0,85.0,76.0,9.0,161.0,1.0,1.16,149.6,74.2,75.4,0.435,-7.5,,,,,-3.5,162.5,,,0.0,1.0,-10.16,0.0,1,0.0,1.0,,-1.5,1.0,,,,,,,,,,,,,,,-3.5,,,,,,,,,,2026-03-08T23:53:36.955597-07:00,1.16,,401827080,,,,pred_spread,,4.66,,,,,,,,True,0.0,,9.0,,away,away,True,WIN,NO_LINE,,0.909,0.0,7.84,11.400000000000006,4.66,True,2026-03-09T15:39:37Z
401809163,,2026-02-27 03:00:00+00:00,Cal Poly Mustangs,Long Beach State Beach,13,299,0,102.0,92.0,10.0,194.0,1.0,-5.14,151.5,78.3,73.2,0.469,-9.2,,,,,-5.5,161.5,,,0.0,0.0,-4.86,1.0,0,,1.0,,-0.8,1.0,,,,,,,,,,,,,,,-5.5,,,,,,,,,,2026-03-08T23:53:36.956046-07:00,-5.14,,401809163,,,,pred_spread,,0.36,,,,,,,,True,0.0,,10.0,,home,away,False,WIN,NO_LINE,,0.909,0.0,15.14,42.5,0.36,True,2026-03-09T15:39:37Z
401809119,,2026-02-27 03:00:00+00:00,Cal State Northridge Matadors,UC Irvine Anteaters,2463,300,0,67.0,68.0,-1.0,135.0,0.0,-2.81,160.7,81.8,78.9,0.499,-3.7,,,,,-1.5,154.5,,,0.0,0.0,3.81,0.0,0,,0.0,,4.7,0.0,,,,,,,,,,,,,,,-1.5,,,,,,,,,,2026-03-08T23:53:36.956510-07:00,-2.81,,401809119,,,,pred_spread,,-1.31,,,,,,,,False,0.0,,-1.0,,home,home,True,LOSS,NO_LINE,,-1.0,0.0,1.81,25.69999999999999,-1.31,False,2026-03-09T15:39:37Z
401809101,,2026-02-27 03:00:00+00:00,UC San Diego Tritons,Cal State Bakersfield Roadrunners,28,2934,0,84.0,72.0,12.0,156.0,1.0,-7.53,139.9,73.7,66.2,0.505,-13.4,,,,,-14.5,148.5,,,1.0,0.0,-4.47,1.0,1,1.0,1.0,,1.4,1.0,,,,,,,,,,,,,,,-14.5,,,,,,,,,,2026-03-08T23:53:36.956967-07:00,-7.53,,401809101,,,,pred_spread,,6.97,,,,,,,,True,1.0,,12.0,,home,away,False,WIN,NO_LINE,,0.909,0.0,19.53,16.099999999999994,6.97,True,2026-03-09T15:39:37Z
401805207,,2026-02-27 03:00:00+00:00,California Baptist Lancers,UT Arlington Mavericks,2856,250,0,68.0,56.0,12.0,124.0,1.0,-2.6,131.9,67.2,64.7,0.459,0.7,,,,,-6.5,133.5,,,0.0,1.0,-9.4,1.0,1,0.0,0.0,,-12.7,0.0,,,,,,,,,,,,,,,-6.5,,,,,,,,,,2026-03-08T23:53:36.957432-07:00,-2.6,,401805207,,,,pred_spread,,3.9,,,,,,,,True,0.0,,12.0,,home,away,False,WIN,NO_LINE,,0.909,0.0,14.6,7.900000000000006,3.9,True,2026-03-09T15:39:37Z
401814590,,2026-02-27 23:00:00+00:00,Western Michigan Broncos,Miami (OH) RedHawks,2711,193,0,67.0,69.0,-2.0,136.0,0.0,5.1,161.2,78.0,83.1,0.467,16.7,,,,,11.5,163.5,,,1.0,1.0,-3.1,1.0,1,1.0,0.0,,-14.7,1.0,,,,,,,,,,,,,,,11.5,,,,,,,,,,2026-03-08T23:53:37.048537-07:00,5.1,,401814590,,,,pred_spread,6.4,-6.4,,,,,,,,True,1.0,,-2.0,,away,home,False,WIN,NO_LINE,,0.909,0.0,7.1,25.19999999999999,-6.4,True,2026-03-09T15:39:37Z
401818335,,2026-02-27 23:00:00+00:00,Cornell Big Red,Yale Bulldogs,172,43,0,72.0,69.0,3.0,141.0,1.0,-5.58,159.9,82.7,77.2,0.497,15.5,,,,,3.5,164.5,,,1.0,1.0,2.58,1.0,1,1.0,0.0,,-18.5,0.0,,,,,,,,,,,,,,,3.5,,,,,,,,,,2026-03-08T23:53:37.049029-07:00,-5.58,,401818335,,,,pred_spread,9.58,-9.08,,,,,,,,True,1.0,,3.0,,home,away,False,WIN,NO_LINE,,0.909,0.0,8.58,18.900000000000006,-9.08,False,2026-03-09T15:39:37Z
401813395,,2026-02-27 23:30:00+00:00,Niagara Purple Eagles,Quinnipiac Bobcats,315,2514,0,78.0,76.0,2.0,154.0,1.0,0.57,133.6,66.5,67.1,0.529,17.2,,,,,8.5,136.5,,,1.0,0.0,-2.57,0.0,1,1.0,0.0,,-19.2,0.0,,,,,,,,,,,,,,,8.5,,,,,,,,,,2026-03-08T23:53:37.049519-07:00,0.57,,401813395,,,,pred_spread,8.43,-7.93,,,,,,,,True,1.0,,2.0,,away,away,True,WIN,NO_LINE,,0.909,0.0,1.4300000000000002,20.400000000000006,-7.93,True,2026-03-09T15:39:37Z
401828448,,2026-02-28 00:00:00+00:00,George Washington Revolutionaries,Dayton Flyers,45,2168,0,66.0,68.0,-2.0,134.0,0.0,-3.26,156.0,79.6,76.4,0.413,18.0,,,,,-2.5,153.5,,,0.0,0.0,5.26,0.0,0,,1.0,,-16.0,1.0,,,,,,,,,,,,,,,-2.5,,,,,,,,,,2026-03-08T23:53:37.049985-07:00,-3.26,,401828448,,,,pred_spread,0.76,-0.76,,,,,,,,False,0.0,,-2.0,,home,home,True,LOSS,NO_LINE,,-1.0,0.0,1.2599999999999998,22.0,-0.76,False,2026-03-09T15:39:37Z
401823856,,2026-02-28 00:00:00+00:00,Iona Gaels,Rider Broncs,314,2520,0,80.0,58.0,22.0,138.0,1.0,-3.79,137.2,70.5,66.7,0.521,16.4,,,,,-11.5,141.5,,,0.0,1.0,-18.21,1.0,1,0.0,0.0,,-38.4,0.0,,,,,,,,,,,,,,,-11.5,,,,,,,,,,2026-03-08T23:53:37.050463-07:00,-3.79,,401823856,,,,pred_spread,-7.21,7.71,,,,,,,,True,0.0,,22.0,,home,away,False,WIN,NO_LINE,,0.909,0.0,25.79,0.8000000000000114,7.71,True,2026-03-09T15:39:37Z
401818546,,2026-02-28 00:00:00+00:00,Columbia Lions,Brown Bears,171,225,0,80.0,62.0,18.0,142.0,1.0,-8.02,138.9,73.5,65.4,0.501,16.2,,,,,-5.5,139.5,,,1.0,0.0,-9.98,1.0,1,1.0,0.0,,-34.2,0.0,,,,,,,,,,,,,,,-5.5,,,,,,,,,,2026-03-08T23:53:37.050925-07:00,-8.02,,401818546,,,,pred_spread,3.02,-2.52,,,,,,,,False,1.0,,18.0,,home,away,False,LOSS,NO_LINE,,-1.0,0.0,26.02,3.0999999999999943,-2.52,False,2026-03-09T15:39:37Z
